NAICS_Code,salesdate,kind_of_business,sales,Adjusted
45291,12-1-2005,Warehouse clubs and superstores,30872,N
45299,1-1-2005,All other gen. merchandise stores,2631,N
45299,2-1-2005,All other gen. merchandise stores,2907,N
45299,3-1-2005,All other gen. merchandise stores,3278,N
45299,4-1-2005,All other gen. merchandise stores,3217,N
45299,5-1-2005,All other gen. merchandise stores,3438,N
45299,6-1-2005,All other gen. merchandise stores,3393,N
45299,7-1-2005,All other gen. merchandise stores,3237,N
45299,8-1-2005,All other gen. merchandise stores,3252,N
45299,9-1-2005,All other gen. merchandise stores,3204,N
45299,10-1-2005,All other gen. merchandise stores,3433,N
45299,11-1-2005,All other gen. merchandise stores,3841,N
45299,12-1-2005,All other gen. merchandise stores,5368,N
453,1-1-2005,Miscellaneous store retailers,7863,N
453,2-1-2005,Miscellaneous store retailers,8062,N
453,3-1-2005,Miscellaneous store retailers,8557,N
453,4-1-2005,Miscellaneous store retailers,8299,N
453,5-1-2005,Miscellaneous store retailers,9340,N
453,6-1-2005,Miscellaneous store retailers,8980,N
453,7-1-2005,Miscellaneous store retailers,8623,N
453,8-1-2005,Miscellaneous store retailers,9170,N
453,9-1-2005,Miscellaneous store retailers,8944,N
453,10-1-2005,Miscellaneous store retailers,8953,N
453,11-1-2005,Miscellaneous store retailers,9216,N
453,12-1-2005,Miscellaneous store retailers,11272,N
4532,1-1-2005,"Office supplies, stationery, and gift stores",2958,N
4532,2-1-2005,"Office supplies, stationery, and gift stores",3021,N
4532,3-1-2005,"Office supplies, stationery, and gift stores",3063,N
4532,4-1-2005,"Office supplies, stationery, and gift stores",2863,N
4532,5-1-2005,"Office supplies, stationery, and gift stores",3121,N
4532,6-1-2005,"Office supplies, stationery, and gift stores",3033,N
4532,7-1-2005,"Office supplies, stationery, and gift stores",3064,N
4532,8-1-2005,"Office supplies, stationery, and gift stores",3631,N
4532,9-1-2005,"Office supplies, stationery, and gift stores",3320,N
4532,10-1-2005,"Office supplies, stationery, and gift stores",3238,N
4532,11-1-2005,"Office supplies, stationery, and gift stores",3459,N
4532,12-1-2005,"Office supplies, stationery, and gift stores",5004,N
45321,1-1-2005,Office supplies and stationery stores,1980,N
45321,2-1-2005,Office supplies and stationery stores,1823,N
45321,3-1-2005,Office supplies and stationery stores,1920,N
45321,4-1-2005,Office supplies and stationery stores,1658,N
45321,5-1-2005,Office supplies and stationery stores,1742,N
45321,6-1-2005,Office supplies and stationery stores,1606,N
45321,7-1-2005,Office supplies and stationery stores,1603,N
45321,8-1-2005,Office supplies and stationery stores,2159,N
45321,9-1-2005,Office supplies and stationery stores,1989,N
45321,10-1-2005,Office supplies and stationery stores,1725,N
45321,11-1-2005,Office supplies and stationery stores,1776,N
45321,12-1-2005,Office supplies and stationery stores,2181,N
45322,1-1-2005,"Gift, novelty, and souvenir stores",978,N
45322,2-1-2005,"Gift, novelty, and souvenir stores",1198,N
45322,3-1-2005,"Gift, novelty, and souvenir stores",1143,N
45322,4-1-2005,"Gift, novelty, and souvenir stores",1205,N
45322,5-1-2005,"Gift, novelty, and souvenir stores",1379,N
45322,6-1-2005,"Gift, novelty, and souvenir stores",1427,N
45322,7-1-2005,"Gift, novelty, and souvenir stores",1461,N
45322,8-1-2005,"Gift, novelty, and souvenir stores",1472,N
45322,9-1-2005,"Gift, novelty, and souvenir stores",1331,N
45322,10-1-2005,"Gift, novelty, and souvenir stores",1513,N
45322,11-1-2005,"Gift, novelty, and souvenir stores",1683,N
45322,12-1-2005,"Gift, novelty, and souvenir stores",2823,N
45330,1-1-2005,Used merchandise stores,782,N
45330,2-1-2005,Used merchandise stores,713,N
45330,3-1-2005,Used merchandise stores,774,N
45330,4-1-2005,Used merchandise stores,726,N
45330,5-1-2005,Used merchandise stores,745,N
45330,6-1-2005,Used merchandise stores,736,N
45330,7-1-2005,Used merchandise stores,729,N
45330,8-1-2005,Used merchandise stores,757,N
45330,9-1-2005,Used merchandise stores,767,N
45330,10-1-2005,Used merchandise stores,837,N
45330,11-1-2005,Used merchandise stores,889,N
45330,12-1-2005,Used merchandise stores,865,N
454,1-1-2005,Nonstore retailers,20592,N
454,2-1-2005,Nonstore retailers,19305,N
454,3-1-2005,Nonstore retailers,21725,N
454,4-1-2005,Nonstore retailers,19491,N
454,5-1-2005,Nonstore retailers,19173,N
454,6-1-2005,Nonstore retailers,19232,N
454,7-1-2005,Nonstore retailers,18094,N
454,8-1-2005,Nonstore retailers,20891,N
454,9-1-2005,Nonstore retailers,20821,N
454,10-1-2005,Nonstore retailers,22077,N
454,11-1-2005,Nonstore retailers,24299,N
454,12-1-2005,Nonstore retailers,29879,N
4541,1-1-2005,Electronic shopping and mail-order houses,13209,N
4541,2-1-2005,Electronic shopping and mail-order houses,12317,N
4541,3-1-2005,Electronic shopping and mail-order houses,14154,N
4541,4-1-2005,Electronic shopping and mail-order houses,13352,N
4541,5-1-2005,Electronic shopping and mail-order houses,13639,N
4541,6-1-2005,Electronic shopping and mail-order houses,13634,N
4541,7-1-2005,Electronic shopping and mail-order houses,13107,N
4541,8-1-2005,Electronic shopping and mail-order houses,14910,N
4541,9-1-2005,Electronic shopping and mail-order houses,14318,N
4541,10-1-2005,Electronic shopping and mail-order houses,15022,N
4541,11-1-2005,Electronic shopping and mail-order houses,16922,N
4541,12-1-2005,Electronic shopping and mail-order houses,21316,N
45431,1-1-2005,Fuel dealers,4004,N
45431,2-1-2005,Fuel dealers,3471,N
45431,3-1-2005,Fuel dealers,3540,N
45431,4-1-2005,Fuel dealers,2308,N
45431,5-1-2005,Fuel dealers,1995,N
45431,6-1-2005,Fuel dealers,1948,N
45431,7-1-2005,Fuel dealers,1858,N
45431,8-1-2005,Fuel dealers,2300,N
45431,9-1-2005,Fuel dealers,2588,N
45431,10-1-2005,Fuel dealers,2791,N
45431,11-1-2005,Fuel dealers,3129,N
45431,12-1-2005,Fuel dealers,4379,N
722,1-1-2005,Food services and drinking places,29792,N
722,2-1-2005,Food services and drinking places,29742,N
722,3-1-2005,Food services and drinking places,32757,N
722,4-1-2005,Food services and drinking places,33578,N
722,5-1-2005,Food services and drinking places,34056,N
722,6-1-2005,Food services and drinking places,33570,N
722,7-1-2005,Food services and drinking places,34940,N
722,8-1-2005,Food services and drinking places,34292,N
722,9-1-2005,Food services and drinking places,32850,N
722,10-1-2005,Food services and drinking places,33921,N
722,11-1-2005,Food services and drinking places,32083,N
722,12-1-2005,Food services and drinking places,34882,N
7224,1-1-2005,Drinking places,1381,N
7224,2-1-2005,Drinking places,1356,N
7224,3-1-2005,Drinking places,1488,N
7224,4-1-2005,Drinking places,1522,N
7224,5-1-2005,Drinking places,1501,N
7224,6-1-2005,Drinking places,1475,N
7224,7-1-2005,Drinking places,1576,N
7224,8-1-2005,Drinking places,1571,N
7224,9-1-2005,Drinking places,1568,N
7224,10-1-2005,Drinking places,1564,N
7224,11-1-2005,Drinking places,1482,N
7224,12-1-2005,Drinking places,1569,N
7225,1-1-2005,Restaurants and other eating places,25914,N
7225,2-1-2005,Restaurants and other eating places,25934,N
7225,3-1-2005,Restaurants and other eating places,28566,N
7225,4-1-2005,Restaurants and other eating places,28911,N
7225,5-1-2005,Restaurants and other eating places,29547,N
7225,6-1-2005,Restaurants and other eating places,29239,N
7225,7-1-2005,Restaurants and other eating places,30593,N
7225,8-1-2005,Restaurants and other eating places,29898,N
7225,9-1-2005,Restaurants and other eating places,27866,N
7225,10-1-2005,Restaurants and other eating places,28912,N
7225,11-1-2005,Restaurants and other eating places,27582,N
7225,12-1-2005,Restaurants and other eating places,30191,N
722511,1-1-2005,Full service restaurants,13373,N
722511,2-1-2005,Full service restaurants,13443,N
722511,3-1-2005,Full service restaurants,14562,N
722511,4-1-2005,Full service restaurants,14573,N
722511,5-1-2005,Full service restaurants,14894,N
722511,6-1-2005,Full service restaurants,14641,N
722511,7-1-2005,Full service restaurants,15333,N
722511,8-1-2005,Full service restaurants,15074,N
722511,9-1-2005,Full service restaurants,14114,N
722511,10-1-2005,Full service restaurants,14686,N
722511,11-1-2005,Full service restaurants,13906,N
722511,12-1-2005,Full service restaurants,15520,N
"722513, 722514, 722515",1-1-2005,Limited service eating places,12541,N
"722513, 722514, 722515",2-1-2005,Limited service eating places,12491,N
"722513, 722514, 722515",3-1-2005,Limited service eating places,14004,N
"722513, 722514, 722515",4-1-2005,Limited service eating places,14338,N
"722513, 722514, 722515",5-1-2005,Limited service eating places,14653,N
"722513, 722514, 722515",6-1-2005,Limited service eating places,14598,N
"722513, 722514, 722515",7-1-2005,Limited service eating places,15260,N
"722513, 722514, 722515",8-1-2005,Limited service eating places,14824,N
"722513, 722514, 722515",9-1-2005,Limited service eating places,13752,N
"722513, 722514, 722515",10-1-2005,Limited service eating places,14226,N
"722513, 722514, 722515",11-1-2005,Limited service eating places,13676,N
"722513, 722514, 722515",12-1-2005,Limited service eating places,14671,N
441,1-1-2004,Motor vehicle and parts dealers,61146,N
441,2-1-2004,Motor vehicle and parts dealers,65230,N
441,3-1-2004,Motor vehicle and parts dealers,78662,N
441,4-1-2004,Motor vehicle and parts dealers,73252,N
441,5-1-2004,Motor vehicle and parts dealers,77491,N
441,6-1-2004,Motor vehicle and parts dealers,75355,N
441,7-1-2004,Motor vehicle and parts dealers,78837,N
441,8-1-2004,Motor vehicle and parts dealers,76377,N
441,9-1-2004,Motor vehicle and parts dealers,73580,N
441,10-1-2004,Motor vehicle and parts dealers,68745,N
441,11-1-2004,Motor vehicle and parts dealers,65221,N
441,12-1-2004,Motor vehicle and parts dealers,72476,N
"4411,4412",1-1-2004,Automobile and other motor vehicle dealers,56235,N
"4411,4412",2-1-2004,Automobile and other motor vehicle dealers,60208,N
"4411,4412",3-1-2004,Automobile and other motor vehicle dealers,72817,N
"4411,4412",4-1-2004,Automobile and other motor vehicle dealers,67574,N
"4411,4412",5-1-2004,Automobile and other motor vehicle dealers,71922,N
"4411,4412",6-1-2004,Automobile and other motor vehicle dealers,69485,N
"4411,4412",7-1-2004,Automobile and other motor vehicle dealers,72936,N
"4411,4412",8-1-2004,Automobile and other motor vehicle dealers,70514,N
"4411,4412",9-1-2004,Automobile and other motor vehicle dealers,68038,N
"4411,4412",10-1-2004,Automobile and other motor vehicle dealers,63129,N
"4411,4412",11-1-2004,Automobile and other motor vehicle dealers,59803,N
"4411,4412",12-1-2004,Automobile and other motor vehicle dealers,66928,N
4411,1-1-2004,Automobile dealers,52917,N
4411,2-1-2004,Automobile dealers,56122,N
4411,3-1-2004,Automobile dealers,66693,N
4411,4-1-2004,Automobile dealers,61142,N
4411,5-1-2004,Automobile dealers,65214,N
4411,6-1-2004,Automobile dealers,62812,N
4411,7-1-2004,Automobile dealers,66631,N
4411,8-1-2004,Automobile dealers,65194,N
4411,9-1-2004,Automobile dealers,63519,N
4411,10-1-2004,Automobile dealers,58913,N
4411,11-1-2004,Automobile dealers,56199,N
4411,12-1-2004,Automobile dealers,62718,N
44111,1-1-2004,New car dealers,47864,N
44111,2-1-2004,New car dealers,50584,N
44111,3-1-2004,New car dealers,60638,N
44111,4-1-2004,New car dealers,55578,N
44111,5-1-2004,New car dealers,59332,N
44111,6-1-2004,New car dealers,57264,N
44111,7-1-2004,New car dealers,60858,N
44111,8-1-2004,New car dealers,59246,N
44111,9-1-2004,New car dealers,57973,N
44111,10-1-2004,New car dealers,53128,N
44111,11-1-2004,New car dealers,50718,N
44111,12-1-2004,New car dealers,57370,N
44112,1-1-2004,Used car dealers,5053,N
44112,2-1-2004,Used car dealers,5538,N
44112,3-1-2004,Used car dealers,6055,N
44112,4-1-2004,Used car dealers,5564,N
44112,5-1-2004,Used car dealers,5882,N
44112,6-1-2004,Used car dealers,5548,N
44112,7-1-2004,Used car dealers,5773,N
44112,8-1-2004,Used car dealers,5948,N
44112,9-1-2004,Used car dealers,5546,N
44112,10-1-2004,Used car dealers,5785,N
44112,11-1-2004,Used car dealers,5481,N
44112,12-1-2004,Used car dealers,5348,N
4413,1-1-2004,"Automotive parts, acc., and tire stores",4911,N
4413,2-1-2004,"Automotive parts, acc., and tire stores",5022,N
4413,3-1-2004,"Automotive parts, acc., and tire stores",5845,N
4413,4-1-2004,"Automotive parts, acc., and tire stores",5678,N
4413,5-1-2004,"Automotive parts, acc., and tire stores",5569,N
4413,6-1-2004,"Automotive parts, acc., and tire stores",5870,N
4413,7-1-2004,"Automotive parts, acc., and tire stores",5901,N
4413,8-1-2004,"Automotive parts, acc., and tire stores",5863,N
4413,9-1-2004,"Automotive parts, acc., and tire stores",5542,N
4413,10-1-2004,"Automotive parts, acc., and tire stores",5616,N
4413,11-1-2004,"Automotive parts, acc., and tire stores",5418,N
4413,12-1-2004,"Automotive parts, acc., and tire stores",5548,N
"442,443",1-1-2004,"Furniture, home furn, electronics, and appliance stores",15277,N
"442,443",2-1-2004,"Furniture, home furn, electronics, and appliance stores",15022,N
"442,443",3-1-2004,"Furniture, home furn, electronics, and appliance stores",16161,N
"442,443",4-1-2004,"Furniture, home furn, electronics, and appliance stores",15050,N
"442,443",5-1-2004,"Furniture, home furn, electronics, and appliance stores",15595,N
"442,443",6-1-2004,"Furniture, home furn, electronics, and appliance stores",16192,N
"442,443",7-1-2004,"Furniture, home furn, electronics, and appliance stores",16723,N
"442,443",8-1-2004,"Furniture, home furn, electronics, and appliance stores",17093,N
"442,443",9-1-2004,"Furniture, home furn, electronics, and appliance stores",16164,N
"442,443",10-1-2004,"Furniture, home furn, electronics, and appliance stores",16431,N
"442,443",11-1-2004,"Furniture, home furn, electronics, and appliance stores",19031,N
"442,443",12-1-2004,"Furniture, home furn, electronics, and appliance stores",25031,N
442,1-1-2004,Furniture and home furnishings stores,7651,N
442,2-1-2004,Furniture and home furnishings stores,7613,N
442,3-1-2004,Furniture and home furnishings stores,8499,N
442,4-1-2004,Furniture and home furnishings stores,7991,N
442,5-1-2004,Furniture and home furnishings stores,8112,N
442,6-1-2004,Furniture and home furnishings stores,8443,N
442,7-1-2004,Furniture and home furnishings stores,8895,N
442,8-1-2004,Furniture and home furnishings stores,8883,N
442,9-1-2004,Furniture and home furnishings stores,8441,N
442,10-1-2004,Furniture and home furnishings stores,8718,N
442,11-1-2004,Furniture and home furnishings stores,9594,N
442,12-1-2004,Furniture and home furnishings stores,10917,N
4421,1-1-2004,Furniture stores,4365,N
4421,2-1-2004,Furniture stores,4335,N
4421,3-1-2004,Furniture stores,4638,N
4421,4-1-2004,Furniture stores,4307,N
4421,5-1-2004,Furniture stores,4458,N
4421,6-1-2004,Furniture stores,4573,N
4421,7-1-2004,Furniture stores,4846,N
4421,8-1-2004,Furniture stores,4786,N
4421,9-1-2004,Furniture stores,4525,N
4421,10-1-2004,Furniture stores,4683,N
4421,11-1-2004,Furniture stores,5012,N
4421,12-1-2004,Furniture stores,5321,N
4422,1-1-2004,Home furnishings stores,3286,N
4422,2-1-2004,Home furnishings stores,3278,N
4422,3-1-2004,Home furnishings stores,3861,N
4422,4-1-2004,Home furnishings stores,3684,N
4422,5-1-2004,Home furnishings stores,3654,N
4422,6-1-2004,Home furnishings stores,3870,N
4422,7-1-2004,Home furnishings stores,4049,N
4422,8-1-2004,Home furnishings stores,4097,N
4422,9-1-2004,Home furnishings stores,3916,N
4422,10-1-2004,Home furnishings stores,4035,N
4422,11-1-2004,Home furnishings stores,4582,N
4422,12-1-2004,Home furnishings stores,5596,N
44221,1-1-2004,Floor covering stores,1439,N
44221,2-1-2004,Floor covering stores,1523,N
44221,3-1-2004,Floor covering stores,1814,N
44221,4-1-2004,Floor covering stores,1749,N
44221,5-1-2004,Floor covering stores,1646,N
44221,6-1-2004,Floor covering stores,1785,N
44221,7-1-2004,Floor covering stores,1825,N
44221,8-1-2004,Floor covering stores,1832,N
44221,9-1-2004,Floor covering stores,1851,N
44221,10-1-2004,Floor covering stores,1860,N
44221,11-1-2004,Floor covering stores,1828,N
44221,12-1-2004,Floor covering stores,1755,N
442299,1-1-2004,All other home furnishings stores,1747,N
442299,2-1-2004,All other home furnishings stores,1657,N
442299,3-1-2004,All other home furnishings stores,1931,N
442299,4-1-2004,All other home furnishings stores,1820,N
442299,5-1-2004,All other home furnishings stores,1893,N
442299,6-1-2004,All other home furnishings stores,1960,N
442299,7-1-2004,All other home furnishings stores,2105,N
442299,8-1-2004,All other home furnishings stores,2149,N
442299,9-1-2004,All other home furnishings stores,1956,N
442299,10-1-2004,All other home furnishings stores,2051,N
442299,11-1-2004,All other home furnishings stores,2623,N
442299,12-1-2004,All other home furnishings stores,3687,N
443,1-1-2004,Electronics and appliance stores,7626,N
443,2-1-2004,Electronics and appliance stores,7409,N
443,3-1-2004,Electronics and appliance stores,7662,N
443,4-1-2004,Electronics and appliance stores,7059,N
443,5-1-2004,Electronics and appliance stores,7483,N
443,6-1-2004,Electronics and appliance stores,7749,N
443,7-1-2004,Electronics and appliance stores,7828,N
443,8-1-2004,Electronics and appliance stores,8210,N
443,9-1-2004,Electronics and appliance stores,7723,N
443,10-1-2004,Electronics and appliance stores,7713,N
443,11-1-2004,Electronics and appliance stores,9437,N
443,12-1-2004,Electronics and appliance stores,14114,N
443141,1-1-2004,Household appliance stores,1158,N
443141,2-1-2004,Household appliance stores,1147,N
443141,3-1-2004,Household appliance stores,1277,N
443141,4-1-2004,Household appliance stores,1203,N
443141,5-1-2004,Household appliance stores,1290,N
443141,6-1-2004,Household appliance stores,1341,N
443141,7-1-2004,Household appliance stores,1312,N
443141,8-1-2004,Household appliance stores,1299,N
443141,9-1-2004,Household appliance stores,1250,N
443141,10-1-2004,Household appliance stores,1278,N
443141,11-1-2004,Household appliance stores,1412,N
443141,12-1-2004,Household appliance stores,1641,N
443142,1-1-2004,Electronics stores,6468,N
443142,2-1-2004,Electronics stores,6262,N
443142,3-1-2004,Electronics stores,6385,N
443142,4-1-2004,Electronics stores,5856,N
443142,5-1-2004,Electronics stores,6193,N
443142,6-1-2004,Electronics stores,6408,N
443142,7-1-2004,Electronics stores,6516,N
443142,8-1-2004,Electronics stores,6911,N
443142,9-1-2004,Electronics stores,6473,N
443142,10-1-2004,Electronics stores,6435,N
443142,11-1-2004,Electronics stores,8025,N
443142,12-1-2004,Electronics stores,12473,N
444,1-1-2004,Building mat. and garden equip. and supplies dealers,18081,N
444,2-1-2004,Building mat. and garden equip. and supplies dealers,17862,N
444,3-1-2004,Building mat. and garden equip. and supplies dealers,24942,N
444,4-1-2004,Building mat. and garden equip. and supplies dealers,28261,N
444,5-1-2004,Building mat. and garden equip. and supplies dealers,28431,N
444,6-1-2004,Building mat. and garden equip. and supplies dealers,28623,N
444,7-1-2004,Building mat. and garden equip. and supplies dealers,26162,N
444,8-1-2004,Building mat. and garden equip. and supplies dealers,25578,N
444,9-1-2004,Building mat. and garden equip. and supplies dealers,25136,N
444,10-1-2004,Building mat. and garden equip. and supplies dealers,24833,N
444,11-1-2004,Building mat. and garden equip. and supplies dealers,24035,N
444,12-1-2004,Building mat. and garden equip. and supplies dealers,23330,N
4441,1-1-2004,Building mat. and supplies dealers,16526,N
4441,2-1-2004,Building mat. and supplies dealers,16258,N
4441,3-1-2004,Building mat. and supplies dealers,21879,N
4441,4-1-2004,Building mat. and supplies dealers,23351,N
4441,5-1-2004,Building mat. and supplies dealers,23595,N
4441,6-1-2004,Building mat. and supplies dealers,24738,N
4441,7-1-2004,Building mat. and supplies dealers,23341,N
4441,8-1-2004,Building mat. and supplies dealers,23253,N
4441,9-1-2004,Building mat. and supplies dealers,22852,N
4441,10-1-2004,Building mat. and supplies dealers,22415,N
4441,11-1-2004,Building mat. and supplies dealers,21872,N
4441,12-1-2004,Building mat. and supplies dealers,21120,N
44412,1-1-2004,Paint and wallpaper stores,569,N
44412,2-1-2004,Paint and wallpaper stores,582,N
44412,3-1-2004,Paint and wallpaper stores,757,N
44412,4-1-2004,Paint and wallpaper stores,780,N
44412,5-1-2004,Paint and wallpaper stores,807,N
44412,6-1-2004,Paint and wallpaper stores,865,N
44412,7-1-2004,Paint and wallpaper stores,837,N
44412,8-1-2004,Paint and wallpaper stores,829,N
44412,9-1-2004,Paint and wallpaper stores,758,N
44412,10-1-2004,Paint and wallpaper stores,755,N
44412,11-1-2004,Paint and wallpaper stores,695,N
44412,12-1-2004,Paint and wallpaper stores,646,N
44413,1-1-2004,Hardware stores,1197,N
44413,2-1-2004,Hardware stores,1138,N
44413,3-1-2004,Hardware stores,1421,N
44413,4-1-2004,Hardware stores,1636,N
44413,5-1-2004,Hardware stores,1801,N
44413,6-1-2004,Hardware stores,1736,N
44413,7-1-2004,Hardware stores,1689,N
44413,8-1-2004,Hardware stores,1571,N
44413,9-1-2004,Hardware stores,1535,N
44413,10-1-2004,Hardware stores,1496,N
44413,11-1-2004,Hardware stores,1489,N
44413,12-1-2004,Hardware stores,1591,N
445,1-1-2004,Food and beverage stores,39978,N
445,2-1-2004,Food and beverage stores,37184,N
445,3-1-2004,Food and beverage stores,39604,N
445,4-1-2004,Food and beverage stores,39857,N
445,5-1-2004,Food and beverage stores,41918,N
445,6-1-2004,Food and beverage stores,40447,N
445,7-1-2004,Food and beverage stores,42512,N
445,8-1-2004,Food and beverage stores,40617,N
445,9-1-2004,Food and beverage stores,40270,N
445,10-1-2004,Food and beverage stores,41050,N
445,11-1-2004,Food and beverage stores,41018,N
445,12-1-2004,Food and beverage stores,45925,N
4451,1-1-2004,Grocery stores,36475,N
4451,2-1-2004,Grocery stores,33701,N
4451,3-1-2004,Grocery stores,35892,N
4451,4-1-2004,Grocery stores,35876,N
4451,5-1-2004,Grocery stores,37733,N
4451,6-1-2004,Grocery stores,36362,N
4451,7-1-2004,Grocery stores,38170,N
4451,8-1-2004,Grocery stores,36607,N
4451,9-1-2004,Grocery stores,36360,N
4451,10-1-2004,Grocery stores,37004,N
4451,11-1-2004,Grocery stores,36876,N
4451,12-1-2004,Grocery stores,40080,N
44511,1-1-2004,Supermarkets and other grocery (except convenience) stores,34761,N
44511,2-1-2004,Supermarkets and other grocery (except convenience) stores,32066,N
44511,3-1-2004,Supermarkets and other grocery (except convenience) stores,34081,N
44511,4-1-2004,Supermarkets and other grocery (except convenience) stores,34064,N
44511,5-1-2004,Supermarkets and other grocery (except convenience) stores,35785,N
44511,6-1-2004,Supermarkets and other grocery (except convenience) stores,34405,N
44511,7-1-2004,Supermarkets and other grocery (except convenience) stores,36142,N
44511,8-1-2004,Supermarkets and other grocery (except convenience) stores,34629,N
44511,9-1-2004,Supermarkets and other grocery (except convenience) stores,34442,N
44511,10-1-2004,Supermarkets and other grocery (except convenience) stores,35064,N
44511,11-1-2004,Supermarkets and other grocery (except convenience) stores,35117,N
44511,12-1-2004,Supermarkets and other grocery (except convenience) stores,38249,N
4453,1-1-2004,"Beer, wine, and liquor stores",2293,N
4453,2-1-2004,"Beer, wine, and liquor stores",2219,N
4453,3-1-2004,"Beer, wine, and liquor stores",2398,N
4453,4-1-2004,"Beer, wine, and liquor stores",2553,N
4453,5-1-2004,"Beer, wine, and liquor stores",2685,N
4453,6-1-2004,"Beer, wine, and liquor stores",2643,N
4453,7-1-2004,"Beer, wine, and liquor stores",2867,N
4453,8-1-2004,"Beer, wine, and liquor stores",2622,N
4453,9-1-2004,"Beer, wine, and liquor stores",2618,N
4453,10-1-2004,"Beer, wine, and liquor stores",2727,N
4453,11-1-2004,"Beer, wine, and liquor stores",2763,N
4453,12-1-2004,"Beer, wine, and liquor stores",3801,N
446,1-1-2004,Health and personal care stores,16336,N
446,2-1-2004,Health and personal care stores,15649,N
446,3-1-2004,Health and personal care stores,17170,N
446,4-1-2004,Health and personal care stores,16542,N
446,5-1-2004,Health and personal care stores,16528,N
446,6-1-2004,Health and personal care stores,16388,N
446,7-1-2004,Health and personal care stores,16306,N
446,8-1-2004,Health and personal care stores,16377,N
446,9-1-2004,Health and personal care stores,15986,N
446,10-1-2004,Health and personal care stores,16421,N
446,11-1-2004,Health and personal care stores,16460,N
446,12-1-2004,Health and personal care stores,19127,N
44611,1-1-2004,Pharmacies and drug stores,14065,N
44611,2-1-2004,Pharmacies and drug stores,13341,N
44611,3-1-2004,Pharmacies and drug stores,14506,N
44611,4-1-2004,Pharmacies and drug stores,14034,N
44611,5-1-2004,Pharmacies and drug stores,14025,N
44611,6-1-2004,Pharmacies and drug stores,13877,N
44611,7-1-2004,Pharmacies and drug stores,13747,N
44611,8-1-2004,Pharmacies and drug stores,13783,N
44611,9-1-2004,Pharmacies and drug stores,13632,N
44611,10-1-2004,Pharmacies and drug stores,14055,N
44611,11-1-2004,Pharmacies and drug stores,14017,N
44611,12-1-2004,Pharmacies and drug stores,16149,N
447,1-1-2004,Gasoline stations,22773,N
447,2-1-2004,Gasoline stations,22554,N
447,3-1-2004,Gasoline stations,25602,N
447,4-1-2004,Gasoline stations,26207,N
447,5-1-2004,Gasoline stations,28578,N
447,6-1-2004,Gasoline stations,28403,N
447,7-1-2004,Gasoline stations,29286,N
447,8-1-2004,Gasoline stations,28729,N
447,9-1-2004,Gasoline stations,27351,N
447,10-1-2004,Gasoline stations,29544,N
447,11-1-2004,Gasoline stations,27676,N
447,12-1-2004,Gasoline stations,27303,N
448,1-1-2004,Clothing and clothing access. stores,11790,N
448,2-1-2004,Clothing and clothing access. stores,13344,N
448,3-1-2004,Clothing and clothing access. stores,14760,N
448,4-1-2004,Clothing and clothing access. stores,15058,N
448,5-1-2004,Clothing and clothing access. stores,15379,N
448,6-1-2004,Clothing and clothing access. stores,14237,N
448,7-1-2004,Clothing and clothing access. stores,14667,N
448,8-1-2004,Clothing and clothing access. stores,15588,N
448,9-1-2004,Clothing and clothing access. stores,14224,N
448,10-1-2004,Clothing and clothing access. stores,15570,N
448,11-1-2004,Clothing and clothing access. stores,17230,N
448,12-1-2004,Clothing and clothing access. stores,28406,N
4481,1-1-2004,Clothing stores,8682,N
4481,2-1-2004,Clothing stores,9133,N
4481,3-1-2004,Clothing stores,10893,N
4481,4-1-2004,Clothing stores,10974,N
4481,5-1-2004,Clothing stores,10998,N
4481,6-1-2004,Clothing stores,10396,N
4481,7-1-2004,Clothing stores,10796,N
4481,8-1-2004,Clothing stores,11380,N
4481,9-1-2004,Clothing stores,10579,N
4481,10-1-2004,Clothing stores,11695,N
4481,11-1-2004,Clothing stores,12823,N
4481,12-1-2004,Clothing stores,18940,N
44811,1-1-2004,Men's clothing stores,574,N
44811,2-1-2004,Men's clothing stores,559,N
44811,3-1-2004,Men's clothing stores,637,N
44811,4-1-2004,Men's clothing stores,674,N
44811,5-1-2004,Men's clothing stores,675,N
44811,6-1-2004,Men's clothing stores,657,N
44811,7-1-2004,Men's clothing stores,639,N
44811,8-1-2004,Men's clothing stores,720,N
44811,9-1-2004,Men's clothing stores,634,N
44811,10-1-2004,Men's clothing stores,727,N
44811,11-1-2004,Men's clothing stores,809,N
44811,12-1-2004,Men's clothing stores,1261,N
44812,1-1-2004,Women's clothing stores,2267,N
44812,2-1-2004,Women's clothing stores,2402,N
44812,3-1-2004,Women's clothing stores,2915,N
44812,4-1-2004,Women's clothing stores,3023,N
44812,5-1-2004,Women's clothing stores,3005,N
44812,6-1-2004,Women's clothing stores,2777,N
44812,7-1-2004,Women's clothing stores,2595,N
44812,8-1-2004,Women's clothing stores,2644,N
44812,9-1-2004,Women's clothing stores,2774,N
44812,10-1-2004,Women's clothing stores,2990,N
44812,11-1-2004,Women's clothing stores,3090,N
44812,12-1-2004,Women's clothing stores,4472,N
44814,1-1-2004,Family clothing stores,4271,N
44814,2-1-2004,Family clothing stores,4594,N
44814,3-1-2004,Family clothing stores,5614,N
44814,4-1-2004,Family clothing stores,5612,N
44814,5-1-2004,Family clothing stores,5679,N
44814,6-1-2004,Family clothing stores,5325,N
44814,7-1-2004,Family clothing stores,5840,N
44814,8-1-2004,Family clothing stores,6126,N
